"fip_index","fip_title","community","c","question","q","sort","nochoice","resource","res","reslabel","rel","resourcetype","startdate","enddate","date"
"http://purl.org/np/RA9QGOl2mYXbYjoLYwdFIwSKi6NfERD8vaW5TXpR_xx5E","LifeWatch_Ecosystems_FIP_2021","http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem","LWERIC_Ecosystem","https://w3id.org/fair/fip/terms/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RALBOR5frFpOCV3IDmuJDX8vJD-AhyjEsDKSOw-c8lIfk#NVS_Voc","NVS_Voc","NVS | NERC Vocabulary Service","https://w3id.org/fair/fip/terms/declares-planned-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,2022-07-21T13:10:57Z
"http://purl.org/np/RA9QGOl2mYXbYjoLYwdFIwSKi6NfERD8vaW5TXpR_xx5E","LifeWatch_Ecosystems_FIP_2021","http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem","LWERIC_Ecosystem","https://w3id.org/fair/fip/terms/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RAV0IdaXBFwzp-P6jJ73G84M5i1aU4uazkJX2hve0w6V8#PHYTOTRAITS","PHYTOTRAITS","PHYTOTRAITS | The Phytoplankton Traits","https://w3id.org/fair/fip/terms/declares-planned-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,2022-07-21T13:10:57Z
"http://purl.org/np/RA9QGOl2mYXbYjoLYwdFIwSKi6NfERD8vaW5TXpR_xx5E","LifeWatch_Ecosystems_FIP_2021","http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem","LWERIC_Ecosystem","https://w3id.org/fair/fip/terms/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RAIMyRch04ofivK6LTsFR1lof_q3S4ohQ2m5QAgA0OoFA#ALIENSPECIES","ALIENSPECIES","ALIENSPECIES | Alien Species Thesaurus","https://w3id.org/fair/fip/terms/declares-planned-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,2022-07-21T13:10:57Z
"http://purl.org/np/RA9QGOl2mYXbYjoLYwdFIwSKi6NfERD8vaW5TXpR_xx5E","LifeWatch_Ecosystems_FIP_2021","http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem","LWERIC_Ecosystem","https://w3id.org/fair/fip/terms/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RALHHVzgBKGrMb6UuPRLBzEAbzKN8UR_zw86xaWZq46KI#FISHTRAITS","FISHTRAITS","FISHTRAITS | Fish Traits Thesaurus","https://w3id.org/fair/fip/terms/declares-planned-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,2022-07-21T13:10:57Z
"http://purl.org/np/RA9QGOl2mYXbYjoLYwdFIwSKi6NfERD8vaW5TXpR_xx5E","LifeWatch_Ecosystems_FIP_2021","http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem","LWERIC_Ecosystem","https://w3id.org/fair/fip/terms/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RAriFlfQteK9bm5sPm6oQ6G9D--zujrho1aFoDY1J1CMU#MACROALGAETRAITS","MACROALGAETRAITS","MACROALGAETRAITS | Macroalgae Traits Thesaurus","https://w3id.org/fair/fip/terms/declares-planned-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,2022-07-21T13:10:57Z
"http://purl.org/np/RA9QGOl2mYXbYjoLYwdFIwSKi6NfERD8vaW5TXpR_xx5E","LifeWatch_Ecosystems_FIP_2021","http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem","LWERIC_Ecosystem","https://w3id.org/fair/fip/terms/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RAwNJdzIvrCDLAzKDbVz5ZpGwQzjnXI_m7OFm3hGeDG30#EML2.2.0","EML2.2.0","EML2.2.0 | Ecological Metadata Language 2.2.0","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,2022-07-21T13:10:57Z
"http://purl.org/np/RA9QGOl2mYXbYjoLYwdFIwSKi6NfERD8vaW5TXpR_xx5E","LifeWatch_Ecosystems_FIP_2021","http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem","LWERIC_Ecosystem","https://w3id.org/fair/fip/terms/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RA7LVY6_guaYLndvF67GTMq8QpZCoNQqrtbsRB73Nh_W4#DCAT2","DCAT2","DCAT | Data Catalog Vocabulary Version 2","https://w3id.org/fair/fip/terms/declares-planned-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,2022-07-21T13:10:57Z
"http://purl.org/np/RA9QGOl2mYXbYjoLYwdFIwSKi6NfERD8vaW5TXpR_xx5E","LifeWatch_Ecosystems_FIP_2021","http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem","LWERIC_Ecosystem","https://w3id.org/fair/fip/terms/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RAYdg3CV1FucepXxPxEpbK94cS2uQ2nY88dHqZvSHfzCM#EUNIS_Habitat","EUNIS_Habitat","EUNIS Habitat Classification","https://w3id.org/fair/fip/terms/declares-planned-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,2022-07-21T13:10:57Z
"http://purl.org/np/RA9QGOl2mYXbYjoLYwdFIwSKi6NfERD8vaW5TXpR_xx5E","LifeWatch_Ecosystems_FIP_2021","http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem","LWERIC_Ecosystem","https://w3id.org/fair/fip/terms/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RAudR0-o90xJnKEiC8tnjuZKKikEtCWsqg5kjtg_-lSr0#GEMET","GEMET","GEMET | General Multilingual Environmental Thesaurus","https://w3id.org/fair/fip/terms/declares-planned-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,2022-07-21T13:10:57Z
"http://purl.org/np/RA9QGOl2mYXbYjoLYwdFIwSKi6NfERD8vaW5TXpR_xx5E","LifeWatch_Ecosystems_FIP_2021","http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem","LWERIC_Ecosystem","https://w3id.org/fair/fip/terms/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RAKy68K-ubbaV8BKrbYyJQ1NYKcCkvQPpgrQ7rdWbvjRU#ISO_3166","ISO_3166","ISO 3166-1:2013 Codes for the representation of names of countries and their subdivisions - Part 1: Country codes","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,2022-07-21T13:10:57Z
"http://purl.org/np/RA9QGOl2mYXbYjoLYwdFIwSKi6NfERD8vaW5TXpR_xx5E","LifeWatch_Ecosystems_FIP_2021","http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem","LWERIC_Ecosystem","https://w3id.org/fair/fip/terms/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RATJqkoRpT6A1XBZfRNGEKEXRe8EJIW4hLT17WmLjzSu4#GeoDCAT-AP","GeoDCAT-AP","GeoDCAT-AP","https://w3id.org/fair/fip/terms/declares-planned-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,2022-07-21T13:10:57Z
"http://purl.org/np/RA9QGOl2mYXbYjoLYwdFIwSKi6NfERD8vaW5TXpR_xx5E","LifeWatch_Ecosystems_FIP_2021","http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem","LWERIC_Ecosystem","https://w3id.org/fair/fip/terms/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RArFydUiIzJQgwlJDGJUW-g5P4XFKTAm4JxZUk__Lv6-A#LW_CO","LW_CO",,"https://w3id.org/fair/fip/terms/declares-planned-use-of",,2021-01-01,2021-12-31,2022-07-21T13:10:57Z
"http://purl.org/np/RAUGyk3U5__wOrhhWvekIAGxwGMZAOnv563g75_dLHNoY","LifeWatch_Ecosystems_FIP_2022","http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem","LWERIC_Ecosystem","https://w3id.org/fair/fip/latest/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RAKy68K-ubbaV8BKrbYyJQ1NYKcCkvQPpgrQ7rdWbvjRU#ISO_3166","ISO_3166","ISO 3166-1:2013 Codes for the representation of names of countries and their subdivisions - Part 1: Country codes","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",,,2022-02-19T08:44:36Z
"http://purl.org/np/RAUGyk3U5__wOrhhWvekIAGxwGMZAOnv563g75_dLHNoY","LifeWatch_Ecosystems_FIP_2022","http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem","LWERIC_Ecosystem","https://w3id.org/fair/fip/latest/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RAKy68K-ubbaV8BKrbYyJQ1NYKcCkvQPpgrQ7rdWbvjRU#ISO_3166","ISO_3166","ISO 3166-1:2013 Codes for the representation of names of countries and their subdivisions - Part 1: Country codes","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",,,2022-02-19T08:44:36Z
"http://purl.org/np/RAUGyk3U5__wOrhhWvekIAGxwGMZAOnv563g75_dLHNoY","LifeWatch_Ecosystems_FIP_2022","http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem","LWERIC_Ecosystem","https://w3id.org/fair/fip/latest/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RA7LVY6_guaYLndvF67GTMq8QpZCoNQqrtbsRB73Nh_W4#DCAT2","DCAT2","DCAT | Data Catalog Vocabulary Version 2","https://w3id.org/fair/fip/terms/declares-planned-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",,,2022-02-19T08:44:36Z
"http://purl.org/np/RAUGyk3U5__wOrhhWvekIAGxwGMZAOnv563g75_dLHNoY","LifeWatch_Ecosystems_FIP_2022","http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem","LWERIC_Ecosystem","https://w3id.org/fair/fip/latest/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RAudR0-o90xJnKEiC8tnjuZKKikEtCWsqg5kjtg_-lSr0#GEMET","GEMET","GEMET | General Multilingual Environmental Thesaurus","https://w3id.org/fair/fip/terms/declares-planned-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",,,2022-02-19T08:44:36Z
"http://purl.org/np/RAUGyk3U5__wOrhhWvekIAGxwGMZAOnv563g75_dLHNoY","LifeWatch_Ecosystems_FIP_2022","http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem","LWERIC_Ecosystem","https://w3id.org/fair/fip/latest/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RAwNJdzIvrCDLAzKDbVz5ZpGwQzjnXI_m7OFm3hGeDG30#EML2.2.0","EML2.2.0","EML2.2.0 | Ecological Metadata Language 2.2.0","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",,,2022-02-19T08:44:36Z
"http://purl.org/np/RAUGyk3U5__wOrhhWvekIAGxwGMZAOnv563g75_dLHNoY","LifeWatch_Ecosystems_FIP_2022","http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem","LWERIC_Ecosystem","https://w3id.org/fair/fip/latest/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RALBOR5frFpOCV3IDmuJDX8vJD-AhyjEsDKSOw-c8lIfk#NVS_Voc","NVS_Voc","NVS | NERC Vocabulary Service","https://w3id.org/fair/fip/terms/declares-planned-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",,,2022-02-19T08:44:36Z
"http://purl.org/np/RAUGyk3U5__wOrhhWvekIAGxwGMZAOnv563g75_dLHNoY","LifeWatch_Ecosystems_FIP_2022","http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem","LWERIC_Ecosystem","https://w3id.org/fair/fip/latest/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RALHHVzgBKGrMb6UuPRLBzEAbzKN8UR_zw86xaWZq46KI#FISHTRAITS","FISHTRAITS","FISHTRAITS | Fish Traits Thesaurus","https://w3id.org/fair/fip/terms/declares-planned-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",,,2022-02-19T08:44:36Z
"http://purl.org/np/RAUGyk3U5__wOrhhWvekIAGxwGMZAOnv563g75_dLHNoY","LifeWatch_Ecosystems_FIP_2022","http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem","LWERIC_Ecosystem","https://w3id.org/fair/fip/latest/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RAV0IdaXBFwzp-P6jJ73G84M5i1aU4uazkJX2hve0w6V8#PHYTOTRAITS","PHYTOTRAITS","PHYTOTRAITS | The Phytoplankton Traits","https://w3id.org/fair/fip/terms/declares-planned-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",,,2022-02-19T08:44:36Z
"http://purl.org/np/RAUGyk3U5__wOrhhWvekIAGxwGMZAOnv563g75_dLHNoY","LifeWatch_Ecosystems_FIP_2022","http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem","LWERIC_Ecosystem","https://w3id.org/fair/fip/latest/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RAriFlfQteK9bm5sPm6oQ6G9D--zujrho1aFoDY1J1CMU#MACROALGAETRAITS","MACROALGAETRAITS","MACROALGAETRAITS | Macroalgae Traits Thesaurus","https://w3id.org/fair/fip/terms/declares-planned-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",,,2022-02-19T08:44:36Z
"http://purl.org/np/RAUGyk3U5__wOrhhWvekIAGxwGMZAOnv563g75_dLHNoY","LifeWatch_Ecosystems_FIP_2022","http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem","LWERIC_Ecosystem","https://w3id.org/fair/fip/latest/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RAYdg3CV1FucepXxPxEpbK94cS2uQ2nY88dHqZvSHfzCM#EUNIS_Habitat","EUNIS_Habitat","EUNIS Habitat Classification","https://w3id.org/fair/fip/terms/declares-planned-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",,,2022-02-19T08:44:36Z
"http://purl.org/np/RAUGyk3U5__wOrhhWvekIAGxwGMZAOnv563g75_dLHNoY","LifeWatch_Ecosystems_FIP_2022","http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem","LWERIC_Ecosystem","https://w3id.org/fair/fip/latest/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RATJqkoRpT6A1XBZfRNGEKEXRe8EJIW4hLT17WmLjzSu4#GeoDCAT-AP","GeoDCAT-AP","GeoDCAT-AP","https://w3id.org/fair/fip/terms/declares-planned-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",,,2022-02-19T08:44:36Z
"http://purl.org/np/RAUGyk3U5__wOrhhWvekIAGxwGMZAOnv563g75_dLHNoY","LifeWatch_Ecosystems_FIP_2022","http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem","LWERIC_Ecosystem","https://w3id.org/fair/fip/latest/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RAIMyRch04ofivK6LTsFR1lof_q3S4ohQ2m5QAgA0OoFA#ALIENSPECIES","ALIENSPECIES","ALIENSPECIES | Alien Species Thesaurus","https://w3id.org/fair/fip/terms/declares-planned-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",,,2022-02-19T08:44:36Z
"http://purl.org/np/RAUGyk3U5__wOrhhWvekIAGxwGMZAOnv563g75_dLHNoY","LifeWatch_Ecosystems_FIP_2022","http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem","LWERIC_Ecosystem","https://w3id.org/fair/fip/latest/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RArFydUiIzJQgwlJDGJUW-g5P4XFKTAm4JxZUk__Lv6-A#LW_CO","LW_CO",,"https://w3id.org/fair/fip/terms/declares-planned-use-of",,,,2022-02-19T08:44:36Z
"http://purl.org/np/RAatYbEw4KuOdTRxvG4U7nJq5U_EuHH3wAafdKcBmGcQw","SeaDataNET_CDI_FIP_2021","http://purl.org/np/RAge5lgbVKMXb0zu5CUpFaCiwg7lUXa_5QGhRw68zaq2g#SeaDataNet-CDI","SeaDataNet-CDI","https://w3id.org/fair/fip/terms/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RALBOR5frFpOCV3IDmuJDX8vJD-AhyjEsDKSOw-c8lIfk#NVS_Voc","NVS_Voc","NVS | NERC Vocabulary Service","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,2022-07-20T08:09:00Z
"http://purl.org/np/RAatYbEw4KuOdTRxvG4U7nJq5U_EuHH3wAafdKcBmGcQw","SeaDataNET_CDI_FIP_2021","http://purl.org/np/RAge5lgbVKMXb0zu5CUpFaCiwg7lUXa_5QGhRw68zaq2g#SeaDataNet-CDI","SeaDataNet-CDI","https://w3id.org/fair/fip/terms/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RA-jfSyTtRWyiQFhwKfoB499p-7sf9IfY2mZ3boRcKQUs#SDM_MD","SDM_MD","SDM MD | SeaDataNet metadata directories","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,2022-07-20T08:09:00Z
"http://purl.org/np/RA9RCtRlMFDIvpYp_LKIGoS2UEsEj821VIvjs0wbQL0TE","SeaDatNET_CDI_FIP_2020","http://purl.org/np/RAge5lgbVKMXb0zu5CUpFaCiwg7lUXa_5QGhRw68zaq2g#SeaDataNet-CDI","SeaDataNet-CDI","https://w3id.org/fair/fip/terms/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RALBOR5frFpOCV3IDmuJDX8vJD-AhyjEsDKSOw-c8lIfk#NVS_Voc","NVS_Voc","NVS | NERC Vocabulary Service","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2020-01-01,2020-12-31,2022-07-20T08:11:25Z
"http://purl.org/np/RA9RCtRlMFDIvpYp_LKIGoS2UEsEj821VIvjs0wbQL0TE","SeaDatNET_CDI_FIP_2020","http://purl.org/np/RAge5lgbVKMXb0zu5CUpFaCiwg7lUXa_5QGhRw68zaq2g#SeaDataNet-CDI","SeaDataNet-CDI","https://w3id.org/fair/fip/terms/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RA-jfSyTtRWyiQFhwKfoB499p-7sf9IfY2mZ3boRcKQUs#SDM_MD","SDM_MD","SDM MD | SeaDataNet metadata directories","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2020-01-01,2020-12-31,2022-07-20T08:11:25Z
"http://purl.org/np/RAQkrF44kLeqt1lyXZk2UqtMUBtA7Ew8YdmBBEakf1S6I","SeaDataNET_CDI_FIP_2019","http://purl.org/np/RAge5lgbVKMXb0zu5CUpFaCiwg7lUXa_5QGhRw68zaq2g#SeaDataNet-CDI","SeaDataNet-CDI","https://w3id.org/fair/fip/terms/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RALBOR5frFpOCV3IDmuJDX8vJD-AhyjEsDKSOw-c8lIfk#NVS_Voc","NVS_Voc","NVS | NERC Vocabulary Service","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2019-01-01,2019-12-31,2022-07-20T08:15:43Z
"http://purl.org/np/RAQkrF44kLeqt1lyXZk2UqtMUBtA7Ew8YdmBBEakf1S6I","SeaDataNET_CDI_FIP_2019","http://purl.org/np/RAge5lgbVKMXb0zu5CUpFaCiwg7lUXa_5QGhRw68zaq2g#SeaDataNet-CDI","SeaDataNet-CDI","https://w3id.org/fair/fip/terms/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RA-jfSyTtRWyiQFhwKfoB499p-7sf9IfY2mZ3boRcKQUs#SDM_MD","SDM_MD","SDM MD | SeaDataNet metadata directories","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2019-01-01,2019-12-31,2022-07-20T08:15:43Z
"http://purl.org/np/RAeIlQP59YjFHn6oi0YzwfjDlHtZmk9-d_K7-H1bmg_RU","SeaDataNET_Sextant_FIP_2020","http://purl.org/np/RAELio4hGFkTvxBs6jeup2QxoMz_I5-Co5dzpkq68bMjs#SeaDataNet-Sextant","SeaDataNet-Sextant","https://w3id.org/fair/fip/terms/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RAudR0-o90xJnKEiC8tnjuZKKikEtCWsqg5kjtg_-lSr0#GEMET","GEMET","GEMET | General Multilingual Environmental Thesaurus","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2020-01-01,2020-12-31,2022-07-20T08:13:41Z
"http://purl.org/np/RAeIlQP59YjFHn6oi0YzwfjDlHtZmk9-d_K7-H1bmg_RU","SeaDataNET_Sextant_FIP_2020","http://purl.org/np/RAELio4hGFkTvxBs6jeup2QxoMz_I5-Co5dzpkq68bMjs#SeaDataNet-Sextant","SeaDataNet-Sextant","https://w3id.org/fair/fip/terms/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RALBOR5frFpOCV3IDmuJDX8vJD-AhyjEsDKSOw-c8lIfk#NVS_Voc","NVS_Voc","NVS | NERC Vocabulary Service","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2020-01-01,2020-12-31,2022-07-20T08:13:41Z
"http://purl.org/np/RAeIlQP59YjFHn6oi0YzwfjDlHtZmk9-d_K7-H1bmg_RU","SeaDataNET_Sextant_FIP_2020","http://purl.org/np/RAELio4hGFkTvxBs6jeup2QxoMz_I5-Co5dzpkq68bMjs#SeaDataNet-Sextant","SeaDataNet-Sextant","https://w3id.org/fair/fip/terms/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RAb5O09N_TdjCo4dXowiEvF2Tj-HDTqIKZ7O7yegqk5H8#INSPIRE_reg","INSPIRE_reg","INSPIRE registry","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2020-01-01,2020-12-31,2022-07-20T08:13:41Z
"http://purl.org/np/RAiDEV_g6gWXiwpUfAIK57e6W6DWBfXmxaPDppWEdUNEo","SeaDataNET_Sextant_FIP_2019","http://purl.org/np/RAELio4hGFkTvxBs6jeup2QxoMz_I5-Co5dzpkq68bMjs#SeaDataNet-Sextant","SeaDataNet-Sextant","https://w3id.org/fair/fip/terms/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RAudR0-o90xJnKEiC8tnjuZKKikEtCWsqg5kjtg_-lSr0#GEMET","GEMET","GEMET | General Multilingual Environmental Thesaurus","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2019-01-01,2019-12-31,2022-07-20T08:17:00Z
"http://purl.org/np/RAiDEV_g6gWXiwpUfAIK57e6W6DWBfXmxaPDppWEdUNEo","SeaDataNET_Sextant_FIP_2019","http://purl.org/np/RAELio4hGFkTvxBs6jeup2QxoMz_I5-Co5dzpkq68bMjs#SeaDataNet-Sextant","SeaDataNet-Sextant","https://w3id.org/fair/fip/terms/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RALBOR5frFpOCV3IDmuJDX8vJD-AhyjEsDKSOw-c8lIfk#NVS_Voc","NVS_Voc","NVS | NERC Vocabulary Service","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2019-01-01,2019-12-31,2022-07-20T08:17:00Z
"http://purl.org/np/RAiDEV_g6gWXiwpUfAIK57e6W6DWBfXmxaPDppWEdUNEo","SeaDataNET_Sextant_FIP_2019","http://purl.org/np/RAELio4hGFkTvxBs6jeup2QxoMz_I5-Co5dzpkq68bMjs#SeaDataNet-Sextant","SeaDataNet-Sextant","https://w3id.org/fair/fip/terms/FIP-Question-I2-MD","I2-MD","I2-0Dx","","http://purl.org/np/RAb5O09N_TdjCo4dXowiEvF2Tj-HDTqIKZ7O7yegqk5H8#INSPIRE_reg","INSPIRE_reg","INSPIRE registry","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2019-01-01,2019-12-31,2022-07-20T08:17:00Z
